Question_Code,Short_description,Answer_code,Answer_meaning,Long_description
OPAGETOT65_O,Total clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),41-50,41-50,
OPAGETOT65_O,Total clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),51-75,51-75,
OPAGETOT65_O,Total clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),76-100,76-100,
OPAGETOT65_O,Total clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),101-250,101-250,
OPAGETOT65_O,Total clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),251-500,251-500,
OPAGETOT65_O,Total clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),501-1000,501-1000,
OPAGETOT65_O,Total clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),1001-1500,1001-1500,
OPAGETOT65_O,Total clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),1501 +,1501 +,
OPAGETOT65_O,Total clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),L,Logical Skip,
OPAGETOT65_O,Total clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),M,Missing Data,
OPAGETOT65,"Total clients/patients 65 plus years at this less than 24-hour facility, unrolled (Q.D12b)",0,0,
OPAGETOT65,"Total clients/patients 65 plus years at this less than 24-hour facility, unrolled (Q.D12b)",1-10,1-10,
OPAGETOT65,"Total clients/patients 65 plus years at this less than 24-hour facility, unrolled (Q.D12b)",11-20,11-20,
OPAGETOT65,"Total clients/patients 65 plus years at this less than 24-hour facility, unrolled (Q.D12b)",21-30,21-30,
OPAGETOT65,"Total clients/patients 65 plus years at this less than 24-hour facility, unrolled (Q.D12b)",31-40,31-40,
OPAGETOT65,"Total clients/patients 65 plus years at this less than 24-hour facility, unrolled (Q.D12b)",41-50,41-50,
OPAGETOT65,"Total clients/patients 65 plus years at this less than 24-hour facility, unrolled (Q.D12b)",51-75,51-75,
OPAGETOT65,"Total clients/patients 65 plus years at this less than 24-hour facility, unrolled (Q.D12b)",76-100,76-100,
OPAGETOT65,"Total clients/patients 65 plus years at this less than 24-hour facility, unrolled (Q.D12b)",101-250,101-250,
OPAGETOT65,"Total clients/patients 65 plus years at this less than 24-hour facility, unrolled (Q.D12b)",251-500,251-500,
OPAGETOT65,"Total clients/patients 65 plus years at this less than 24-hour facility, unrolled (Q.D12b)",501-1000,501-1000,
OPAGETOT65,"Total clients/patients 65 plus years at this less than 24-hour facility, unrolled (Q.D12b)",1001-1500,1001-1500,
OPAGETOT65,"Total clients/patients 65 plus years at this less than 24-hour facility, unrolled (Q.D12b)",1501 +,1501 +,
OPAGETOT65,"Total clients/patients 65 plus years at this less than 24-hour facility, unrolled (Q.D12b)",L,Logical Skip,
OPAGETOT65,"Total clients/patients 65 plus years at this less than 24-hour facility, unrolled (Q.D12b)",M,Missing Data,
OPAGEPER65,Percent clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),0,0,
OPAGEPER65,Percent clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),1-10,1-10,
OPAGEPER65,Percent clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),11-20,11-20,
OPAGEPER65,Percent clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),21-30,21-30,
OPAGEPER65,Percent clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),31-40,31-40,
OPAGEPER65,Percent clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),41-50,41-50,
OPAGEPER65,Percent clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),51-60,51-60,
OPAGEPER65,Percent clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),61-70,61-70,
OPAGEPER65,Percent clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),71-80,71-80,
OPAGEPER65,Percent clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),81-90,81-90,
OPAGEPER65,Percent clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),91-99,91-99,
OPAGEPER65,Percent clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),100,100,
OPAGEPER65,Percent clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),L,Logical Skip,
OPAGEPER65,Percent clients/patients 65 plus years at this less than 24-hour facility (Q.D12b),M,Missing Data,
OPETHTOTHISP_O,Total Hispanic clients/patients at this less than 24-hour facility (Q.D12b),0,0,
OPETHTOTHISP_O,Total Hispanic clients/patients at this less than 24-hour facility (Q.D12b),1-10,1-10,
OPETHTOTHISP_O,Total Hispanic clients/patients at this less than 24-hour facility (Q.D12b),11-20,11-20,
OPETHTOTHISP_O,Total Hispanic clients/patients at this less than 24-hour facility (Q.D12b),21-30,21-30,
OPETHTOTHISP_O,Total Hispanic clients/patients at this less than 24-hour facility (Q.D12b),31-40,31-40,
OPETHTOTHISP_O,Total Hispanic clients/patients at this less than 24-hour facility (Q.D12b),41-50,41-50,
OPETHTOTHISP_O,Total Hispanic clients/patients at this less than 24-hour facility (Q.D12b),51-75,51-75,
OPETHTOTHISP_O,Total Hispanic clients/patients at this less than 24-hour facility (Q.D12b),76-100,76-100,
OPETHTOTHISP_O,Total Hispanic clients/patients at this less than 24-hour facility (Q.D12b),101-250,101-250,
OPETHTOTHISP_O,Total Hispanic clients/patients at this less than 24-hour facility (Q.D12b),251-500,251-500,
OPETHTOTHISP_O,Total Hispanic clients/patients at this less than 24-hour facility (Q.D12b),501-1000,501-1000,
OPETHTOTHISP_O,Total Hispanic clients/patients at this less than 24-hour facility (Q.D12b),1001-1500,1001-1500,
OPETHTOTHISP_O,Total Hispanic clients/patients at this less than 24-hour facility (Q.D12b),1501 +,1501 +,
OPETHTOTHISP_O,Total Hispanic clients/patients at this less than 24-hour facility (Q.D12b),L,Logical Skip,
OPETHTOTHISP_O,Total Hispanic clients/patients at this less than 24-hour facility (Q.D12b),M,Missing Data,
OPETHTOTHISP,"Total Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",0,0,
OPETHTOTHISP,"Total Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",1-10,1-10,
OPETHTOTHISP,"Total Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",11-20,11-20,
OPETHTOTHISP,"Total Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",21-30,21-30,
OPETHTOTHISP,"Total Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",31-40,31-40,
OPETHTOTHISP,"Total Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",41-50,41-50,
OPETHTOTHISP,"Total Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",51-75,51-75,
OPETHTOTHISP,"Total Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",76-100,76-100,
OPETHTOTHISP,"Total Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",101-250,101-250,
OPETHTOTHISP,"Total Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",251-500,251-500,
OPETHTOTHISP,"Total Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",501-1000,501-1000,
OPETHTOTHISP,"Total Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",1001-1500,1001-1500,
OPETHTOTHISP,"Total Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",1501 +,1501 +,
OPETHTOTHISP,"Total Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",L,Logical Skip,
OPETHTOTHISP,"Total Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",M,Missing Data,
OPETHPERHISP,Percent Hispanic clients/patients at this less than 24-hour facility (Q.D12b),0,0,
OPETHPERHISP,Percent Hispanic clients/patients at this less than 24-hour facility (Q.D12b),1-10,1-10,
OPETHPERHISP,Percent Hispanic clients/patients at this less than 24-hour facility (Q.D12b),11-20,11-20,
OPETHPERHISP,Percent Hispanic clients/patients at this less than 24-hour facility (Q.D12b),21-30,21-30,
OPETHPERHISP,Percent Hispanic clients/patients at this less than 24-hour facility (Q.D12b),31-40,31-40,
OPETHPERHISP,Percent Hispanic clients/patients at this less than 24-hour facility (Q.D12b),41-50,41-50,
OPETHPERHISP,Percent Hispanic clients/patients at this less than 24-hour facility (Q.D12b),51-60,51-60,
OPETHPERHISP,Percent Hispanic clients/patients at this less than 24-hour facility (Q.D12b),61-70,61-70,
OPETHPERHISP,Percent Hispanic clients/patients at this less than 24-hour facility (Q.D12b),71-80,71-80,
OPETHPERHISP,Percent Hispanic clients/patients at this less than 24-hour facility (Q.D12b),81-90,81-90,
OPETHPERHISP,Percent Hispanic clients/patients at this less than 24-hour facility (Q.D12b),91-99,91-99,
OPETHPERHISP,Percent Hispanic clients/patients at this less than 24-hour facility (Q.D12b),100,100,
OPETHPERHISP,Percent Hispanic clients/patients at this less than 24-hour facility (Q.D12b),L,Logical Skip,
OPETHPERHISP,Percent Hispanic clients/patients at this less than 24-hour facility (Q.D12b),M,Missing Data,
OPETHTOTNONHISP_O,Total non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),0,0,
OPETHTOTNONHISP_O,Total non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),1-10,1-10,
OPETHTOTNONHISP_O,Total non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),11-20,11-20,
OPETHTOTNONHISP_O,Total non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),21-30,21-30,
OPETHTOTNONHISP_O,Total non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),31-40,31-40,
OPETHTOTNONHISP_O,Total non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),41-50,41-50,
OPETHTOTNONHISP_O,Total non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),51-75,51-75,
OPETHTOTNONHISP_O,Total non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),76-100,76-100,
OPETHTOTNONHISP_O,Total non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),101-250,101-250,
OPETHTOTNONHISP_O,Total non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),251-500,251-500,
OPETHTOTNONHISP_O,Total non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),501-1000,501-1000,
OPETHTOTNONHISP_O,Total non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),1001-1500,1001-1500,
OPETHTOTNONHISP_O,Total non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),1501 +,1501 +,
OPETHTOTNONHISP_O,Total non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),L,Logical Skip,
OPETHTOTNONHISP_O,Total non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),M,Missing Data,
OPETHTOTNONHISP,"Total non-Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",0,0,
OPETHTOTNONHISP,"Total non-Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",1-10,1-10,
OPETHTOTNONHISP,"Total non-Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",11-20,11-20,
OPETHTOTNONHISP,"Total non-Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",21-30,21-30,
OPETHTOTNONHISP,"Total non-Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",31-40,31-40,
OPETHTOTNONHISP,"Total non-Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",41-50,41-50,
OPETHTOTNONHISP,"Total non-Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",51-75,51-75,
OPETHTOTNONHISP,"Total non-Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",76-100,76-100,
OPETHTOTNONHISP,"Total non-Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",101-250,101-250,
OPETHTOTNONHISP,"Total non-Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",251-500,251-500,
OPETHTOTNONHISP,"Total non-Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",501-1000,501-1000,
OPETHTOTNONHISP,"Total non-Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",1001-1500,1001-1500,
OPETHTOTNONHISP,"Total non-Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",1501 +,1501 +,
OPETHTOTNONHISP,"Total non-Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",L,Logical Skip,
OPETHTOTNONHISP,"Total non-Hispanic clients/patients at this less than 24-hour facility, unrolled (Q.D12b)",M,Missing Data,
OPETHPERNONHISP,Percent non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),0,0,
OPETHPERNONHISP,Percent non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),1-10,1-10,
OPETHPERNONHISP,Percent non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),11-20,11-20,
OPETHPERNONHISP,Percent non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),21-30,21-30,
OPETHPERNONHISP,Percent non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),31-40,31-40,
OPETHPERNONHISP,Percent non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),41-50,41-50,
OPETHPERNONHISP,Percent non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),51-60,51-60,
OPETHPERNONHISP,Percent non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),61-70,61-70,
OPETHPERNONHISP,Percent non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),71-80,71-80,
OPETHPERNONHISP,Percent non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),81-90,81-90,
OPETHPERNONHISP,Percent non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),91-99,91-99,
OPETHPERNONHISP,Percent non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),100,100,
OPETHPERNONHISP,Percent non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),L,Logical Skip,
OPETHPERNONHISP,Percent non-Hispanic clients/patients at this less than 24-hour facility (Q.D12b),M,Missing Data,
OPETHTOTUNK_O,Total unknown ethnicity clients/patients at this less than 24-hour facility (Q.D12b),0,0,
OPETHTOTUNK_O,Total unknown ethnicity clients/patients at this less than 24-hour facility (Q.D12b),1-10,1-10,
OPETHTOTUNK_O,Total unknown ethnicity clients/patients at this less than 24-hour facility (Q.D12b),11-20,11-20,
OPETHTOTUNK_O,Total unknown ethnicity clients/patients at this less than 24-hour facility (Q.D12b),21-30,21-30,
OPETHTOTUNK_O,Total unknown ethnicity clients/patients at this less than 24-hour facility (Q.D12b),31-40,31-40,
OPETHTOTUNK_O,Total unknown ethnicity clients/patients at this less than 24-hour facility (Q.D12b),41-50,41-50,
OPETHTOTUNK_O,Total unknown ethnicity clients/patients at this less than 24-hour facility (Q.D12b),51-75,51-75,
OPETHTOTUNK_O,Total unknown ethnicity clients/patients at this less than 24-hour facility (Q.D12b),76-100,76-100,
OPETHTOTUNK_O,Total unknown ethnicity clients/patients at this less than 24-hour facility (Q.D12b),101-250,101-250,
OPETHTOTUNK_O,Total unknown ethnicity clients/patients at this less than 24-hour facility (Q.D12b),251-500,251-500,
OPETHTOTUNK_O,Total unknown ethnicity clients/patients at this less than 24-hour facility (Q.D12b),501-1000,501-1000,
OPETHTOTUNK_O,Total unknown ethnicity clients/patients at this less than 24-hour facility (Q.D12b),1001-1500,1001-1500,
OPETHTOTUNK_O,Total unknown ethnicity clients/patients at this less than 24-hour facility (Q.D12b),1501 +,1501 +,
OPETHTOTUNK_O,Total unknown ethnicity clients/patients at this less than 24-hour facility (Q.D12b),L,Logical Skip,
